TIMESTAMP,USER_ID,SESSION_ID,ACTION_TYPE,TARGET_RESOURCE,SEVERITY_LEVEL,BYTES_TRANSFERRED
1700000824,user274,session-274,LOGOUT,/usr/bin/sshd,5,0
1700000825,user275,session-275,LOGIN,/usr/bin/sshd,5,0
1700000826,user275,session-275,COMMAND_EXEC,/bin/ls,3,50
1700000827,user275,session-275,LOGOUT,/usr/bin/sshd,5,0
1700000828,user276,session-276,LOGIN,/usr/bin/sshd,5,0
1700000829,user276,session-276,COMMAND_EXEC,/bin/ls,3,50
1700000830,user276,session-276,LOGOUT,/usr/bin/sshd,5,0
1700000831,user277,session-277,LOGIN,/usr/bin/sshd,5,0
1700000832,user277,session-277,COMMAND_EXEC,/bin/ls,3,50
1700000833,user277,session-277,LOGOUT,/usr/bin/sshd,5,0
1700000834,user278,session-278,LOGIN,/usr/bin/sshd,5,0
1700000835,user278,session-278,COMMAND_EXEC,/bin/ls,3,50
1700000836,user278,session-278,LOGOUT,/usr/bin/sshd,5,0
1700000837,user279,session-279,LOGIN,/usr/bin/sshd,5,0
1700000838,user279,session-279,COMMAND_EXEC,/bin/ls,3,50
1700000839,user279,session-279,LOGOUT,/usr/bin/sshd,5,0
1700000840,user280,session-280,LOGIN,/usr/bin/sshd,5,0
1700000841,user280,session-280,COMMAND_EXEC,/bin/ls,3,50
1700000842,user280,session-280,LOGOUT,/usr/bin/sshd,5,0
1700000843,user281,session-281,LOGIN,/usr/bin/sshd,5,0
1700000844,user281,session-281,COMMAND_EXEC,/bin/ls,3,50
1700000845,user281,session-281,LOGOUT,/usr/bin/sshd,5,0
1700000846,user282,session-282,LOGIN,/usr/bin/sshd,5,0
1700000847,user282,session-282,COMMAND_EXEC,/bin/ls,3,50
1700000848,user282,session-282,LOGOUT,/usr/bin/sshd,5,0
1700000849,user283,session-283,LOGIN,/usr/bin/sshd,5,0
1700000850,user283,session-283,COMMAND_EXEC,/bin/ls,3,50
1700000851,user283,session-283,LOGOUT,/usr/bin/sshd,5,0
1700000852,user284,session-284,LOGIN,/usr/bin/sshd,5,0
1700000853,user284,session-284,COMMAND_EXEC,/bin/ls,3,50
1700000854,user284,session-284,LOGOUT,/usr/bin/sshd,5,0
1700000855,user285,session-285,LOGIN,/usr/bin/sshd,5,0
1700000856,user285,session-285,COMMAND_EXEC,/bin/ls,3,50
1700000857,user285,session-285,LOGOUT,/usr/bin/sshd,5,0
1700000858,user286,session-286,LOGIN,/usr/bin/sshd,5,0
1700000859,user286,session-286,COMMAND_EXEC,/bin/ls,3,50
1700000860,user286,session-286,LOGOUT,/usr/bin/sshd,5,0
1700000861,user287,session-287,LOGIN,/usr/bin/sshd,5,0
1700000862,user287,session-287,COMMAND_EXEC,/bin/ls,3,50
1700000863,user287,session-287,LOGOUT,/usr/bin/sshd,5,0
1700000864,user288,session-288,LOGIN,/usr/bin/sshd,5,0
1700000865,user288,session-288,COMMAND_EXEC,/bin/ls,3,50
1700000866,user288,session-288,LOGOUT,/usr/bin/sshd,5,0
1700000867,user289,session-289,LOGIN,/usr/bin/sshd,5,0
1700000868,user289,session-289,COMMAND_EXEC,/bin/ls,3,50
1700000869,user289,session-289,LOGOUT,/usr/bin/sshd,5,0
1700000870,user290,session-290,LOGIN,/usr/bin/sshd,5,0
1700000871,user290,session-290,COMMAND_EXEC,/bin/ls,3,50
1700000872,user290,session-290,LOGOUT,/usr/bin/sshd,5,0
1700000873,user291,session-291,LOGIN,/usr/bin/sshd,5,0
1700000874,user291,session-291,COMMAND_EXEC,/bin/ls,3,50
1700000875,user291,session-291,LOGOUT,/usr/bin/sshd,5,0
1700000876,user292,session-292,LOGIN,/usr/bin/sshd,5,0
1700000877,user292,session-292,COMMAND_EXEC,/bin/ls,3,50
1700000878,user292,session-292,LOGOUT,/usr/bin/sshd,5,0
1700000879,user293,session-293,LOGIN,/usr/bin/sshd,5,0
1700000880,user293,session-293,COMMAND_EXEC,/bin/ls,3,50
1700000881,user293,session-293,LOGOUT,/usr/bin/sshd,5,0
1700000882,user294,session-294,LOGIN,/usr/bin/sshd,5,0
1700000883,user294,session-294,COMMAND_EXEC,/bin/ls,3,50
1700000884,user294,session-294,LOGOUT,/usr/bin/sshd,5,0
1700000885,user295,session-295,LOGIN,/usr/bin/sshd,5,0
1700000886,user295,session-295,COMMAND_EXEC,/bin/ls,3,50
1700000887,user295,session-295,LOGOUT,/usr/bin/sshd,5,0
1700000888,user296,session-296,LOGIN,/usr/bin/sshd,5,0
1700000889,user296,session-296,COMMAND_EXEC,/bin/ls,3,50
1700000890,user296,session-296,LOGOUT,/usr/bin/sshd,5,0
1700000891,user297,session-297,LOGIN,/usr/bin/sshd,5,0
1700000892,user297,session-297,COMMAND_EXEC,/bin/ls,3,50
1700000893,user297,session-297,LOGOUT,/usr/bin/sshd,5,0
1700000894,user298,session-298,LOGIN,/usr/bin/sshd,5,0
1700000895,user298,session-298,COMMAND_EXEC,/bin/ls,3,50
1700000896,user298,session-298,LOGOUT,/usr/bin/sshd,5,0
1700000897,user299,session-299,LOGIN,/usr/bin/sshd,5,0
1700000898,user299,session-299,COMMAND_EXEC,/bin/ls,3,50
1700000899,user299,session-299,LOGOUT,/usr/bin/sshd,5,0
1700000900,user300,session-300,LOGIN,/usr/bin/sshd,5,0
1700000901,user300,session-300,COMMAND_EXEC,/bin/ls,3,50
1700000902,user300,session-300,LOGOUT,/usr/bin/sshd,5,0
1700000903,user301,session-301,LOGIN,/usr/bin/sshd,5,0
1700000904,user301,session-301,COMMAND_EXEC,/bin/ls,3,50
1700000905,user301,session-301,LOGOUT,/usr/bin/sshd,5,0
1700000906,user302,session-302,LOGIN,/usr/bin/sshd,5,0
1700000907,user302,session-302,COMMAND_EXEC,/bin/ls,3,50
1700000908,user302,session-302,LOGOUT,/usr/bin/sshd,5,0
1700000909,user303,session-303,LOGIN,/usr/bin/sshd,5,0
1700000910,user303,session-303,COMMAND_EXEC,/bin/ls,3,50
1700000911,user303,session-303,LOGOUT,/usr/bin/sshd,5,0
1700000912,user304,session-304,LOGIN,/usr/bin/sshd,5,0
1700000913,user304,session-304,COMMAND_EXEC,/bin/ls,3,50
1700000914,user304,session-304,LOGOUT,/usr/bin/sshd,5,0
1700000915,user305,session-305,LOGIN,/usr/bin/sshd,5,0
1700000916,user305,session-305,COMMAND_EXEC,/bin/ls,3,50
1700000917,user305,session-305,LOGOUT,/usr/bin/sshd,5,0
1700000918,user306,session-306,LOGIN,/usr/bin/sshd,5,0
1700000919,user306,session-306,COMMAND_EXEC,/bin/ls,3,50
1700000920,user306,session-306,LOGOUT,/usr/bin/sshd,5,0
1700000921,user307,session-307,LOGIN,/usr/bin/sshd,5,0
1700000922,user307,session-307,COMMAND_EXEC,/bin/ls,3,50
1700000923,user307,session-307,LOGOUT,/usr/bin/sshd,5,0
1700000924,user308,session-308,LOGIN,/usr/bin/sshd,5,0
1700000925,user308,session-308,COMMAND_EXEC,/bin/ls,3,50
1700000926,user308,session-308,LOGOUT,/usr/bin/sshd,5,0
1700000927,user309,session-309,LOGIN,/usr/bin/sshd,5,0
1700000928,user309,session-309,COMMAND_EXEC,/bin/ls,3,50
1700000929,user309,session-309,LOGOUT,/usr/bin/sshd,5,0
1700000930,user310,session-310,LOGIN,/usr/bin/sshd,5,0
1700000931,user310,session-310,COMMAND_EXEC,/bin/ls,3,50
1700000932,user310,session-310,LOGOUT,/usr/bin/sshd,5,0
1700000933,user311,session-311,LOGIN,/usr/bin/sshd,5,0
1700000934,user311,session-311,COMMAND_EXEC,/bin/ls,3,50
1700000935,user311,session-311,LOGOUT,/usr/bin/sshd,5,0
1700000936,user312,session-312,LOGIN,/usr/bin/sshd,5,0
1700000937,user312,session-312,COMMAND_EXEC,/bin/ls,3,50
1700000938,user312,session-312,LOGOUT,/usr/bin/sshd,5,0
1700000939,user313,session-313,LOGIN,/usr/bin/sshd,5,0
1700000940,user313,session-313,COMMAND_EXEC,/bin/ls,3,50
1700000941,user313,session-313,LOGOUT,/usr/bin/sshd,5,0
1700000942,user314,session-314,LOGIN,/usr/bin/sshd,5,0
1700000943,user314,session-314,COMMAND_EXEC,/bin/ls,3,50
1700000944,user314,session-314,LOGOUT,/usr/bin/sshd,5,0
1700000945,user315,session-315,LOGIN,/usr/bin/sshd,5,0
1700000946,user315,session-315,COMMAND_EXEC,/bin/ls,3,50
1700000947,user315,session-315,LOGOUT,/usr/bin/sshd,5,0
1700000948,user316,session-316,LOGIN,/usr/bin/sshd,5,0
1700000949,user316,session-316,COMMAND_EXEC,/bin/ls,3,50
1700000950,user316,session-316,LOGOUT,/usr/bin/sshd,5,0
1700000951,user317,session-317,LOGIN,/usr/bin/sshd,5,0
1700000952,user317,session-317,COMMAND_EXEC,/bin/ls,3,50
1700000953,user317,session-317,LOGOUT,/usr/bin/sshd,5,0
1700000954,user318,session-318,LOGIN,/usr/bin/sshd,5,0
1700000955,user318,session-318,COMMAND_EXEC,/bin/ls,3,50
1700000956,user318,session-318,LOGOUT,/usr/bin/sshd,5,0
1700000957,user319,session-319,LOGIN,/usr/bin/sshd,5,0
1700000958,user319,session-319,COMMAND_EXEC,/bin/ls,3,50
1700000959,user319,session-319,LOGOUT,/usr/bin/sshd,5,0
1700000960,user320,session-320,LOGIN,/usr/bin/sshd,5,0
1700000961,user320,session-320,COMMAND_EXEC,/bin/ls,3,50
1700000962,user320,session-320,LOGOUT,/usr/bin/sshd,5,0
1700000963,user321,session-321,LOGIN,/usr/bin/sshd,5,0
1700000964,user321,session-321,COMMAND_EXEC,/bin/ls,3,50
1700000965,user321,session-321,LOGOUT,/usr/bin/sshd,5,0
1700000966,user322,session-322,LOGIN,/usr/bin/sshd,5,0
1700000967,user322,session-322,COMMAND_EXEC,/bin/ls,3,50
1700000968,user322,session-322,LOGOUT,/usr/bin/sshd,5,0
1700000969,user323,session-323,LOGIN,/usr/bin/sshd,5,0
1700000970,user323,session-323,COMMAND_EXEC,/bin/ls,3,50
1700000971,user323,session-323,LOGOUT,/usr/bin/sshd,5,0
1700000972,user324,session-324,LOGIN,/usr/bin/sshd,5,0
1700000973,user324,session-324,COMMAND_EXEC,/bin/ls,3,50
1700000974,user324,session-324,LOGOUT,/usr/bin/sshd,5,0
1700000975,user325,session-325,LOGIN,/usr/bin/sshd,5,0
1700000976,user325,session-325,COMMAND_EXEC,/bin/ls,3,50
1700000977,user325,session-325,LOGOUT,/usr/bin/sshd,5,0
1700000978,user326,session-326,LOGIN,/usr/bin/sshd,5,0
1700000979,user326,session-326,COMMAND_EXEC,/bin/ls,3,50
1700000980,user326,session-326,LOGOUT,/usr/bin/sshd,5,0
1700000981,user327,session-327,LOGIN,/usr/bin/sshd,5,0
1700000982,user327,session-327,COMMAND_EXEC,/bin/ls,3,50
1700000983,user327,session-327,LOGOUT,/usr/bin/sshd,5,0
1700000984,user328,session-328,LOGIN,/usr/bin/sshd,5,0
1700000985,user328,session-328,COMMAND_EXEC,/bin/ls,3,50
1700000986,user328,session-328,LOGOUT,/usr/bin/sshd,5,0
1700000987,user329,session-329,LOGIN,/usr/bin/sshd,5,0
1700000988,user329,session-329,COMMAND_EXEC,/bin/ls,3,50
1700000989,user329,session-329,LOGOUT,/usr/bin/sshd,5,0
1700000990,user330,session-330,LOGIN,/usr/bin/sshd,5,0
1700000991,user330,session-330,COMMAND_EXEC,/bin/ls,3,50
1700000992,user330,session-330,LOGOUT,/usr/bin/sshd,5,0
1700000993,user331,session-331,LOGIN,/usr/bin/sshd,5,0
1700000994,user331,session-331,COMMAND_EXEC,/bin/ls,3,50
1700000995,user331,session-331,LOGOUT,/usr/bin/sshd,5,0
1700000996,user332,session-332,LOGIN,/usr/bin/sshd,5,0
1700000997,user332,session-332,COMMAND_EXEC,/bin/ls,3,50
1700000998,user332,session-332,LOGOUT,/usr/bin/sshd,5,0
1700000999,user333,session-333,LOGIN,/usr/bin/sshd,5,0
1700001000,user333,session-333,COMMAND_EXEC,/bin/ls,3,50
1700001001,user333,session-333,LOGOUT,/usr/bin/sshd,5,0
1700001002,user334,session-334,LOGIN,/usr/bin/sshd,5,0
1700001003,user334,session-334,COMMAND_EXEC,/bin/ls,3,50
1700001004,user334,session-334,LOGOUT,/usr/bin/sshd,5,0
1700001005,user335,session-335,LOGIN,/usr/bin/sshd,5,0
1700001006,user335,session-335,COMMAND_EXEC,/bin/ls,3,50
1700001007,user335,session-335,LOGOUT,/usr/bin/sshd,5,0
1700001008,user336,session-336,LOGIN,/usr/bin/sshd,5,0
1700001009,user336,session-336,COMMAND_EXEC,/bin/ls,3,50
1700001010,user336,session-336,LOGOUT,/usr/bin/sshd,5,0
1700001011,user337,session-337,LOGIN,/usr/bin/sshd,5,0
1700001012,user337,session-337,COMMAND_EXEC,/bin/ls,3,50
1700001013,user337,session-337,LOGOUT,/usr/bin/sshd,5,0
1700001014,user338,session-338,LOGIN,/usr/bin/sshd,5,0
1700001015,user338,session-338,COMMAND_EXEC,/bin/ls,3,50
1700001016,user338,session-338,LOGOUT,/usr/bin/sshd,5,0
1700001017,user339,session-339,LOGIN,/usr/bin/sshd,5,0
1700001018,user339,session-339,COMMAND_EXEC,/bin/ls,3,50
1700001019,user339,session-339,LOGOUT,/usr/bin/sshd,5,0
1700001020,user340,session-340,LOGIN,/usr/bin/sshd,5,0
1700001021,user340,session-340,COMMAND_EXEC,/bin/ls,3,50
1700001022,user340,session-340,LOGOUT,/usr/bin/sshd,5,0
1700001023,user341,session-341,LOGIN,/usr/bin/sshd,5,0
1700001024,user341,session-341,COMMAND_EXEC,/bin/ls,3,50
1700001025,user341,session-341,LOGOUT,/usr/bin/sshd,5,0
1700001026,user342,session-342,LOGIN,/usr/bin/sshd,5,0
1700001027,user342,session-342,COMMAND_EXEC,/bin/ls,3,50
1700001028,user342,session-342,LOGOUT,/usr/bin/sshd,5,0
1700001029,user343,session-343,LOGIN,/usr/bin/sshd,5,0
1700001030,user343,session-343,COMMAND_EXEC,/bin/ls,3,50
1700001031,user343,session-343,LOGOUT,/usr/bin/sshd,5,0
1700001032,user344,session-344,LOGIN,/usr/bin/sshd,5,0
1700001033,user344,session-344,COMMAND_EXEC,/bin/ls,3,50
1700001034,user344,session-344,LOGOUT,/usr/bin/sshd,5,0
1700001035,user345,session-345,LOGIN,/usr/bin/sshd,5,0
1700001036,user345,session-345,COMMAND_EXEC,/bin/ls,3,50
1700001037,user345,session-345,LOGOUT,/usr/bin/sshd,5,0
1700001038,user346,session-346,LOGIN,/usr/bin/sshd,5,0
1700001039,user346,session-346,COMMAND_EXEC,/bin/ls,3,50
1700001040,user346,session-346,LOGOUT,/usr/bin/sshd,5,0
1700001041,user347,session-347,LOGIN,/usr/bin/sshd,5,0
1700001042,user347,session-347,COMMAND_EXEC,/bin/ls,3,50
1700001043,user347,session-347,LOGOUT,/usr/bin/sshd,5,0
1700001044,user348,session-348,LOGIN,/usr/bin/sshd,5,0
1700001045,user348,session-348,COMMAND_EXEC,/bin/ls,3,50
1700001046,user348,session-348,LOGOUT,/usr/bin/sshd,5,0
1700001047,user349,session-349,LOGIN,/usr/bin/sshd,5,0
1700001048,user349,session-349,COMMAND_EXEC,/bin/ls,3,50
1700001049,user349,session-349,LOGOUT,/usr/bin/sshd,5,0
1700001050,user350,session-350,LOGIN,/usr/bin/sshd,5,0
1700001051,user350,session-350,COMMAND_EXEC,/bin/ls,3,50
1700001052,user350,session-350,LOGOUT,/usr/bin/sshd,5,0
1700001053,user351,session-351,LOGIN,/usr/bin/sshd,5,0
1700001054,user351,session-351,COMMAND_EXEC,/bin/ls,3,50
1700001055,user351,session-351,LOGOUT,/usr/bin/sshd,5,0
1700001056,user352,session-352,LOGIN,/usr/bin/sshd,5,0
1700001057,user352,session-352,COMMAND_EXEC,/bin/ls,3,50
1700001058,user352,session-352,LOGOUT,/usr/bin/sshd,5,0
1700001059,user353,session-353,LOGIN,/usr/bin/sshd,5,0
1700001060,user353,session-353,COMMAND_EXEC,/bin/ls,3,50
1700001061,user353,session-353,LOGOUT,/usr/bin/sshd,5,0
1700001062,user354,session-354,LOGIN,/usr/bin/sshd,5,0
1700001063,user354,session-354,COMMAND_EXEC,/bin/ls,3,50
1700001064,user354,session-354,LOGOUT,/usr/bin/sshd,5,0
1700001065,user355,session-355,LOGIN,/usr/bin/sshd,5,0
1700001066,user355,session-355,COMMAND_EXEC,/bin/ls,3,50
1700001067,user355,session-355,LOGOUT,/usr/bin/sshd,5,0
1700001068,user356,session-356,LOGIN,/usr/bin/sshd,5,0
1700001069,user356,session-356,COMMAND_EXEC,/bin/ls,3,50
1700001070,user356,session-356,LOGOUT,/usr/bin/sshd,5,0
1700001071,user357,session-357,LOGIN,/usr/bin/sshd,5,0
1700001072,user357,session-357,COMMAND_EXEC,/bin/ls,3,50
1700001073,user357,session-357,LOGOUT,/usr/bin/sshd,5,0
1700001074,user358,session-358,LOGIN,/usr/bin/sshd,5,0
1700001075,user358,session-358,COMMAND_EXEC,/bin/ls,3,50
1700001076,user358,session-358,LOGOUT,/usr/bin/sshd,5,0
1700001077,user359,session-359,LOGIN,/usr/bin/sshd,5,0
1700001078,user359,session-359,COMMAND_EXEC,/bin/ls,3,50
1700001079,user359,session-359,LOGOUT,/usr/bin/sshd,5,0
1700001080,user360,session-360,LOGIN,/usr/bin/sshd,5,0
1700001081,user360,session-360,COMMAND_EXEC,/bin/ls,3,50
1700001082,user360,session-360,LOGOUT,/usr/bin/sshd,5,0
1700001083,user361,session-361,LOGIN,/usr/bin/sshd,5,0
1700001084,user361,session-361,COMMAND_EXEC,/bin/ls,3,50
1700001085,user361,session-361,LOGOUT,/usr/bin/sshd,5,0
1700001086,user362,session-362,LOGIN,/usr/bin/sshd,5,0
1700001087,user362,session-362,COMMAND_EXEC,/bin/ls,3,50
1700001088,user362,session-362,LOGOUT,/usr/bin/sshd,5,0
1700001089,user363,session-363,LOGIN,/usr/bin/sshd,5,0
1700001090,user363,session-363,COMMAND_EXEC,/bin/ls,3,50
1700001091,user363,session-363,LOGOUT,/usr/bin/sshd,5,0
1700001092,user364,session-364,LOGIN,/usr/bin/sshd,5,0
1700001093,user364,session-364,COMMAND_EXEC,/bin/ls,3,50
1700001094,user364,session-364,LOGOUT,/usr/bin/sshd,5,0
1700001095,user365,session-365,LOGIN,/usr/bin/sshd,5,0
1700001096,user365,session-365,COMMAND_EXEC,/bin/ls,3,50
1700001097,user365,session-365,LOGOUT,/usr/bin/sshd,5,0
1700001098,user366,session-366,LOGIN,/usr/bin/sshd,5,0
1700001099,user366,session-366,COMMAND_EXEC,/bin/ls,3,50
1700001100,user366,session-366,LOGOUT,/usr/bin/sshd,5,0
1700001101,user367,session-367,LOGIN,/usr/bin/sshd,5,0
1700001102,user367,session-367,COMMAND_EXEC,/bin/ls,3,50
1700001103,user367,session-367,LOGOUT,/usr/bin/sshd,5,0
1700001104,user368,session-368,LOGIN,/usr/bin/sshd,5,0
1700001105,user368,session-368,COMMAND_EXEC,/bin/ls,3,50
1700001106,user368,session-368,LOGOUT,/usr/bin/sshd,5,0
1700001107,user369,session-369,LOGIN,/usr/bin/sshd,5,0
1700001108,user369,session-369,COMMAND_EXEC,/bin/ls,3,50
1700001109,user369,session-369,LOGOUT,/usr/bin/sshd,5,0
1700001110,user370,session-370,LOGIN,/usr/bin/sshd,5,0
1700001111,user370,session-370,COMMAND_EXEC,/bin/ls,3,50
1700001112,user370,session-370,LOGOUT,/usr/bin/sshd,5,0
1700001113,user371,session-371,LOGIN,/usr/bin/sshd,5,0
1700001114,user371,session-371,COMMAND_EXEC,/bin/ls,3,50
1700001115,user371,session-371,LOGOUT,/usr/bin/sshd,5,0
1700001116,user372,session-372,LOGIN,/usr/bin/sshd,5,0
1700001117,user372,session-372,COMMAND_EXEC,/bin/ls,3,50
1700001118,user372,session-372,LOGOUT,/usr/bin/sshd,5,0
1700001119,user373,session-373,LOGIN,/usr/bin/sshd,5,0
1700001120,user373,session-373,COMMAND_EXEC,/bin/ls,3,50
1700001121,user373,session-373,LOGOUT,/usr/bin/sshd,5,0
1700001122,user374,session-374,LOGIN,/usr/bin/sshd,5,0
1700001123,user374,session-374,COMMAND_EXEC,/bin/ls,3,50
1700001124,user374,session-374,LOGOUT,/usr/bin/sshd,5,0
1700001125,user375,session-375,LOGIN,/usr/bin/sshd,5,0
1700001126,user375,session-375,COMMAND_EXEC,/bin/ls,3,50
1700001127,user375,session-375,LOGOUT,/usr/bin/sshd,5,0
1700001128,user376,session-376,LOGIN,/usr/bin/sshd,5,0
1700001129,user376,session-376,COMMAND_EXEC,/bin/ls,3,50
1700001130,user376,session-376,LOGOUT,/usr/bin/sshd,5,0
1700001131,user377,session-377,LOGIN,/usr/bin/sshd,5,0
1700001132,user377,session-377,COMMAND_EXEC,/bin/ls,3,50
1700001133,user377,session-377,LOGOUT,/usr/bin/sshd,5,0
1700001134,user378,session-378,LOGIN,/usr/bin/sshd,5,0
1700001135,user378,session-378,COMMAND_EXEC,/bin/ls,3,50
1700001136,user378,session-378,LOGOUT,/usr/bin/sshd,5,0
1700001137,user379,session-379,LOGIN,/usr/bin/sshd,5,0
1700001138,user379,session-379,COMMAND_EXEC,/bin/ls,3,50
1700001139,user379,session-379,LOGOUT,/usr/bin/sshd,5,0
1700001140,user380,session-380,LOGIN,/usr/bin/sshd,5,0
1700001141,user380,session-380,COMMAND_EXEC,/bin/ls,3,50
1700001142,user380,session-380,LOGOUT,/usr/bin/sshd,5,0
1700001143,user381,session-381,LOGIN,/usr/bin/sshd,5,0
1700001144,user381,session-381,COMMAND_EXEC,/bin/ls,3,50
1700001145,user381,session-381,LOGOUT,/usr/bin/sshd,5,0
1700001146,user382,session-382,LOGIN,/usr/bin/sshd,5,0
1700001147,user382,session-382,COMMAND_EXEC,/bin/ls,3,50
1700001148,user382,session-382,LOGOUT,/usr/bin/sshd,5,0
1700001149,user383,session-383,LOGIN,/usr/bin/sshd,5,0
1700001150,user383,session-383,COMMAND_EXEC,/bin/ls,3,50
1700001151,user383,session-383,LOGOUT,/usr/bin/sshd,5,0
1700001152,user384,session-384,LOGIN,/usr/bin/sshd,5,0
1700001153,user384,session-384,COMMAND_EXEC,/bin/ls,3,50
1700001154,user384,session-384,LOGOUT,/usr/bin/sshd,5,0
1700001155,user385,session-385,LOGIN,/usr/bin/sshd,5,0
1700001156,user385,session-385,COMMAND_EXEC,/bin/ls,3,50
1700001157,user385,session-385,LOGOUT,/usr/bin/sshd,5,0
1700001158,user386,session-386,LOGIN,/usr/bin/sshd,5,0
1700001159,user386,session-386,COMMAND_EXEC,/bin/ls,3,50
1700001160,user386,session-386,LOGOUT,/usr/bin/sshd,5,0
1700001161,user387,session-387,LOGIN,/usr/bin/sshd,5,0
1700001162,user387,session-387,COMMAND_EXEC,/bin/ls,3,50
1700001163,user387,session-387,LOGOUT,/usr/bin/sshd,5,0
1700001164,user388,session-388,LOGIN,/usr/bin/sshd,5,0
1700001165,user388,session-388,COMMAND_EXEC,/bin/ls,3,50
1700001166,user388,session-388,LOGOUT,/usr/bin/sshd,5,0
1700001167,user389,session-389,LOGIN,/usr/bin/sshd,5,0
1700001168,user389,session-389,COMMAND_EXEC,/bin/ls,3,50
1700001169,user389,session-389,LOGOUT,/usr/bin/sshd,5,0
1700001170,user390,session-390,LOGIN,/usr/bin/sshd,5,0
1700001171,user390,session-390,COMMAND_EXEC,/bin/ls,3,50
1700001172,user390,session-390,LOGOUT,/usr/bin/sshd,5,0
1700001173,user391,session-391,LOGIN,/usr/bin/sshd,5,0
1700001174,user391,session-391,COMMAND_EXEC,/bin/ls,3,50
1700001175,user391,session-391,LOGOUT,/usr/bin/sshd,5,0
1700001176,user392,session-392,LOGIN,/usr/bin/sshd,5,0
1700001177,user392,session-392,COMMAND_EXEC,/bin/ls,3,50
1700001178,user392,session-392,LOGOUT,/usr/bin/sshd,5,0
1700001179,user393,session-393,LOGIN,/usr/bin/sshd,5,0
1700001180,user393,session-393,COMMAND_EXEC,/bin/ls,3,50
1700001181,user393,session-393,LOGOUT,/usr/bin/sshd,5,0
1700001182,user394,session-394,LOGIN,/usr/bin/sshd,5,0
1700001183,user394,session-394,COMMAND_EXEC,/bin/ls,3,50
1700001184,user394,session-394,LOGOUT,/usr/bin/sshd,5,0
1700001185,user395,session-395,LOGIN,/usr/bin/sshd,5,0
1700001186,user395,session-395,COMMAND_EXEC,/bin/ls,3,50
1700001187,user395,session-395,LOGOUT,/usr/bin/sshd,5,0
1700001188,user396,session-396,LOGIN,/usr/bin/sshd,5,0
1700001189,user396,session-396,COMMAND_EXEC,/bin/ls,3,50
1700001190,user396,session-396,LOGOUT,/usr/bin/sshd,5,0
1700001191,user397,session-397,LOGIN,/usr/bin/sshd,5,0
1700001192,user397,session-397,COMMAND_EXEC,/bin/ls,3,50
1700001193,user397,session-397,LOGOUT,/usr/bin/sshd,5,0
1700001194,user398,session-398,LOGIN,/usr/bin/sshd,5,0
1700001195,user398,session-398,COMMAND_EXEC,/bin/ls,3,50
1700001196,user398,session-398,LOGOUT,/usr/bin/sshd,5,0
1700001197,user399,session-399,LOGIN,/usr/bin/sshd,5,0
1700001198,user399,session-399,COMMAND_EXEC,/bin/ls,3,50
1700001199,user399,session-399,LOGOUT,/usr/bin/sshd,5,0
1700001200,user400,session-400,LOGIN,/usr/bin/sshd,5,0
1700001201,user400,session-400,COMMAND_EXEC,/bin/ls,3,50
1700001202,user400,session-400,LOGOUT,/usr/bin/sshd,5,0
1700001203,user401,session-401,LOGIN,/usr/bin/sshd,5,0
1700001204,user401,session-401,COMMAND_EXEC,/bin/ls,3,50
1700001205,user401,session-401,LOGOUT,/usr/bin/sshd,5,0
1700001206,user402,session-402,LOGIN,/usr/bin/sshd,5,0
1700001207,user402,session-402,COMMAND_EXEC,/bin/ls,3,50
1700001208,user402,session-402,LOGOUT,/usr/bin/sshd,5,0
1700001209,user403,session-403,LOGIN,/usr/bin/sshd,5,0
1700001210,user403,session-403,COMMAND_EXEC,/bin/ls,3,50
1700001211,user403,session-403,LOGOUT,/usr/bin/sshd,5,0
1700001212,user404,session-404,LOGIN,/usr/bin/sshd,5,0
1700001213,user404,session-404,COMMAND_EXEC,/bin/ls,3,50
1700001214,user404,session-404,LOGOUT,/usr/bin/sshd,5,0
1700001215,user405,session-405,LOGIN,/usr/bin/sshd,5,0
1700001216,user405,session-405,COMMAND_EXEC,/bin/ls,3,50
1700001217,user405,session-405,LOGOUT,/usr/bin/sshd,5,0
1700001218,user406,session-406,LOGIN,/usr/bin/sshd,5,0
1700001219,user406,session-406,COMMAND_EXEC,/bin/ls,3,50
1700001220,user406,session-406,LOGOUT,/usr/bin/sshd,5,0
1700001221,user407,session-407,LOGIN,/usr/bin/sshd,5,0
1700001222,user407,session-407,COMMAND_EXEC,/bin/ls,3,50
1700001223,user407,session-407,LOGOUT,/usr/bin/sshd,5,0
1700001224,user408,session-408,LOGIN,/usr/bin/sshd,5,0
1700001225,user408,session-408,COMMAND_EXEC,/bin/ls,3,50
1700001226,user408,session-408,LOGOUT,/usr/bin/sshd,5,0
1700001227,user409,session-409,LOGIN,/usr/bin/sshd,5,0
1700001228,user409,session-409,COMMAND_EXEC,/bin/ls,3,50
1700001229,user409,session-409,LOGOUT,/usr/bin/sshd,5,0
1700001230,user410,session-410,LOGIN,/usr/bin/sshd,5,0
1700001231,user410,session-410,COMMAND_EXEC,/bin/ls,3,50
1700001232,user410,session-410,LOGOUT,/usr/bin/sshd,5,0
1700001233,user411,session-411,LOGIN,/usr/bin/sshd,5,0
1700001234,user411,session-411,COMMAND_EXEC,/bin/ls,3,50
1700001235,user411,session-411,LOGOUT,/usr/bin/sshd,5,0
1700001236,user412,session-412,LOGIN,/usr/bin/sshd,5,0
